env_ID,reference_ID,continent,country,region,site_year_ID,EDH35_total,Label_of_control_treatment,Label_of_N_addition_treatment,N_rate,region_N_label,N_rate_cluster,mean_c,sd_c,n_c,mean_t,sd_t,n_t,lnRR,Effect,AEN,Nc,q05,q95,keep
2020_05_18_39.7_117.82,158,Asia,China,North China Plain,533,77.36,N0,N243,243,RN,200_300,6.879083333,0.679873791,3,13.10186667,0.262628756,3,0.644269307,90.45948473,25.60816188,61.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,158,Asia,China,North China Plain,533,77.36,N0,N189,189,RN,100_200,7.233116667,0.633279749,3,13.00653333,0.402346149,3,0.586781778,79.81921112,30.54717811,7.89932697700505,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,158,Asia,China,North China Plain,533,77.36,N0,N216,216,RN,200_300,7.233116667,0.633279749,3,13.4831,0.193077782,3,0.622767032,86.40788779,28.93510802,34.899326977005,0.096776351,1.1064629539,True
2020_05_18_39.7_117.82,158,Asia,China,North China Plain,533,77.36,N0,N243,243,RN,200_300,7.233116667,0.633279749,3,15.33496667,0.285950001,3,0.751465607,112.010498,33.34094651,61.899326977005,0.096776351,1.1064629539,True
2015_05_03_42.95_119.07,160,Asia,China,Northwest China,537,4.29045,N0,N140,140,RN,100_200,11.738,,3,14.252,,3,0.194065806,21.41761799,17.95714286,-41.100673022995,0.096776351,1.1064629539,True
2015_05_03_42.95_119.07,160,Asia,China,Northwest China,537,4.29045,N0,N190,190,RN,100_200,11.738,,3,15.26,,3,0.262403584,30.0051116,18.53684211,8.89932697700505,0.096776351,1.1064629539,True
2016_05_02_42.95_119.07,160,Asia,China,Northwest China,538,72.24865,N0,N140,140,RN,100_200,9.203,,3,13.421,,3,0.377291127,45.83288058,30.12857143,-41.100673022995,0.096776351,1.1064629539,True
2016_05_02_42.95_119.07,160,Asia,China,Northwest China,538,72.24865,N0,N190,190,RN,100_200,9.203,,3,14.784,,3,0.474015997,60.6432685,29.37368421,8.89932697700505,0.096776351,1.1064629539,True
2016_04_15_36.33_107.35,161,Asia,China,Northwest China,539,0,N0,N200,200,RN,200_300,7.5693,,4,11.03724,,4,0.377174417,45.81586144,17.3397,18.899326977005,0.1249129257,1.25624785795,True
2016_04_15_36.33_107.35,161,Asia,China,Northwest China,539,0,N0,N200,200,RN,200_300,6.74061,,4,9.82008,,4,0.376278844,45.68533115,15.39735,18.899326977005,0.1249129257,1.25624785795,True
2016_04_15_36.33_107.35,161,Asia,China,Northwest China,539,0,N0,N200,200,RN,200_300,5.86914,,4,7.99296,,4,0.308853039,36.18622149,10.6191,18.899326977005,0.1249129257,1.25624785795,True
2017_04_10_36.33_107.35,161,Asia,China,Northwest China,540,7.97607,N0,N200,200,RN,200_300,6.65574,,4,9.64206,,4,0.370655138,44.86833921,14.9316,18.899326977005,0.07061749765,1.28912060785,True
2017_04_10_36.33_107.35,161,Asia,China,Northwest China,540,7.97607,N0,N200,200,RN,200_300,4.73202,,4,8.54289,,4,0.590747185,80.53368329,19.05435,18.899326977005,0.07061749765,1.28912060785,True
2017_04_10_36.33_107.35,161,Asia,China,Northwest China,540,7.97607,N0,N200,200,RN,200_300,3.85641,,4,5.29713,,4,0.317428466,37.35909823,7.2036,18.899326977005,0.07061749765,1.28912060785,True
2018_05_25_37.75__89.06,162,North America,USA,North America_Rainfed,541,0.68217,N0,N168,168,RN,100_200,6.9,,4,12.1,,4,0.561684041,75.36231884,30.95238095,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,162,North America,USA,North America_Rainfed,541,0.68217,N0,N168,168,RN,100_200,6.9,,4,11.6,,4,0.519483687,68.11594203,27.97619048,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,162,North America,USA,North America_Rainfed,541,0.68217,N0,N168,168,RN,100_200,6.9,,4,12.6,,4,0.602175402,82.60869565,33.92857143,-13.100673022995,0.096776351,1.1064629539,True
2018_05_25_37.75__89.06,162,North America,USA,North America_Rainfed,541,0.68217,N0,N168,168,RN,100_200,6.9,,4,12.2,,4,0.56991454,76.8115942,31.54761905,-13.100673022995,0.096776351,1.1064629539,True
2019_05_24_37.75__89.06,162,North America,USA,North America_Rainfed,542,0.18856,N0,N168,168,RN,100_200,3.2,,4,3.8,,4,0.171850257,18.75,3.571428571,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,162,North America,USA,North America_Rainfed,542,0.18856,N0,N168,168,RN,100_200,3.2,,4,6.8,,4,0.753771802,112.5,21.42857143,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,162,North America,USA,North America_Rainfed,542,0.18856,N0,N168,168,RN,100_200,3.2,,4,5.7,,4,0.577315365,78.125,14.88095238,-13.100673022995,0.07061749765,1.28912060785,True
2019_05_24_37.75__89.06,162,North America,USA,North America_Rainfed,542,0.18856,N0,N168,168,RN,100_200,3.2,,4,7.2,,4,0.810930216,125,23.80952381,-13.100673022995,0.07061749765,1.28912060785,True
2012_03_25_30.43_106.43,165,Asia,China,Southwest China,546,2.03791,N0,N135,135,RN,100_200,1.97826,,3,6.11232,,3,1.128088736,208.9745534,30.62266667,-46.100673022995,0.07061749765,1.28912060785,True
2012_03_25_30.43_106.43,165,Asia,China,Southwest China,546,2.03791,N0,N180,180,RN,100_200,1.97826,,3,6.67029,,3,1.215445667,237.1796427,26.06683333,-1.10067302299495,0.07061749765,1.28912060785,True
2013_03_25_30.43_106.43,165,Asia,China,Southwest China,547,108.94471,N0,N135,135,RN,100_200,5.4529,,3,9.43478,,3,0.548255284,73.02316199,29.49540741,-46.100673022995,0.07061749765,1.28912060785,True
2013_03_25_30.43_106.43,165,Asia,China,Southwest China,547,108.94471,N0,N180,180,RN,100_200,5.4529,,3,9.94203,,3,0.600623648,82.32555154,24.93961111,-1.10067302299495,0.07061749765,1.28912060785,True
2014_03_25_30.43_106.43,165,Asia,China,Southwest China,548,185.18812,N0,N135,135,RN,100_200,5.25,,3,8.26812,,3,0.454179079,57.488,22.35644444,-46.100673022995,0.07061749765,1.28912060785,True
2014_03_25_30.43_106.43,165,Asia,China,Southwest China,548,185.18812,N0,N180,180,RN,100_200,5.25,,3,8.62319,,3,0.496227009,64.2512381,18.73994444,-1.10067302299495,0.07061749765,1.28912060785,True
2015_03_25_30.43_106.43,165,Asia,China,Southwest China,549,6.4848,N0,N135,135,RN,100_200,4.28623,,3,9.3587,,3,0.780898833,118.3433927,37.57385185,-46.100673022995,0.07061749765,1.28912060785,True
2015_03_25_30.43_106.43,165,Asia,China,Southwest China,549,6.4848,N0,N180,180,RN,100_200,4.28623,,3,9.99275,,3,0.846452271,133.1361126,31.70288889,-1.10067302299495,0.07061749765,1.28912060785,True
2016_03_25_30.43_106.43,165,Asia,China,Southwest China,550,13.84827,N0,N135,135,RN,100_200,3.22101,,3,10.7029,,3,1.200819758,232.283973,55.42140741,-46.100673022995,0.07061749765,1.28912060785,True
2016_03_25_30.43_106.43,165,Asia,China,Southwest China,550,13.84827,N0,N180,180,RN,100_200,3.22101,,3,11.5906,,3,1.28049945,259.8436515,46.49772222,-1.10067302299495,0.07061749765,1.28912060785,True
2013_06_14_34.3_108.4,166,Asia,China,Northwest China,552,9.72477,N0,N172,172,RN,100_200,7.119696667,0.396051666,3,9.691713333,0.380966714,3,0.308406103,36.12536863,14.95358527,-9.10067302299495,0.096776351,1.1064629539,True
2013_06_14_34.3_108.4,166,Asia,China,Northwest China,552,9.72477,N0,N172,172,RN,100_200,6.77453,0.361312293,3,9.146136667,0.368567238,3,0.300161576,35.00769304,13.78841085,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,166,Asia,China,Northwest China,553,28.78476,N0,N172,172,RN,100_200,3.62778,0.183587299,3,4.344443333,0.329281232,3,0.180276743,19.75487304,4.166647285,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,166,Asia,China,Northwest China,553,28.78476,N0,N172,172,RN,100_200,3.544443333,0.16187192,3,4.12222,0.145613517,3,0.151010734,16.30091421,3.359166669,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_14_34.3_108.4,166,Asia,China,Northwest China,554,28.78476,N0,N172,172,RN,100_200,5.187893333,0.285394889,3,6.941546667,0.388467131,3,0.291196906,33.80280244,10.19565892,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_14_34.3_108.4,166,Asia,China,Northwest China,554,28.78476,N0,N172,172,RN,100_200,5.15449,0.268787473,3,6.162143333,0.160485956,3,0.178556481,19.54904041,5.85844961,-9.10067302299495,0.096776351,1.1064629539,True
2020_04_29_43.4_123.82,168,Asia,China,Northeast China,557,0.62518,N0,N120,120,RN,100_200,2.89111,0.26238,4,9.60157,0.96206,4,1.200286115,232.1066995,55.9205,-61.100673022995,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,168,Asia,China,Northeast China,557,0.62518,N0,N180,180,RN,100_200,2.89111,0.26238,4,10.1361,1.0494,4,1.254462797,250.595446,40.24994444,-1.10067302299495,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,168,Asia,China,Northeast China,557,0.62518,N0,N120,120,RN,100_200,3.54717,0.34968,4,11.0447,1.0498,4,1.135800572,211.366526,62.47941667,-61.100673022995,0.07061749765,1.28912060785,True
2020_04_29_43.4_123.82,168,Asia,China,Northeast China,557,0.62518,N0,N180,180,RN,100_200,3.54717,0.34968,4,12.4538,1.2246,4,1.255875695,251.0911515,49.48127778,-1.10067302299495,0.07061749765,1.28912060785,True
2021_05_03_43.4_123.82,168,Asia,China,Northeast China,558,0,N0,N120,120,RN,100_200,3.1535,0.34984,4,10.6949,0.962,4,1.221254045,239.1438085,62.845,-61.100673022995,0.1249129257,1.25624785795,True
2021_05_03_43.4_123.82,168,Asia,China,Northeast China,558,0,N0,N120,120,RN,100_200,3.89694,0.34984,4,12.0506,1.2242,4,1.128922821,209.2323721,67.94716667,-61.100673022995,0.1249129257,1.25624785795,True
2021_05_03_43.4_123.82,168,Asia,China,Northeast China,558,0,N0,N180,180,RN,100_200,3.89694,0.34984,4,13.5034,1.3994,4,1.242749876,246.512905,53.36922222,-1.10067302299495,0.1249129257,1.25624785795,True
2008_06_10_34.29_108.07,169,Asia,China,Northwest China,559,0,N0,N200,200,RN,200_300,4.002,,3,5.017,,3,0.226037909,25.36231884,5.075,18.899326977005,0.1249129257,1.25624785795,True
2008_06_10_34.29_108.07,169,Asia,China,Northwest China,559,0,N0,N200,200,RN,200_300,4.163,,3,6.942,,3,0.511353949,66.75474417,13.895,18.899326977005,0.1249129257,1.25624785795,True
2014_06_15_37.68_116.6,170,Asia,China,North China Plain,560,9.3028,N0,N180,180,RN,100_200,6.727,,3,10.579,,3,0.452741625,57.26178088,21.4,-1.10067302299495,0.096776351,1.1064629539,True
2014_06_15_37.68_116.6,170,Asia,China,North China Plain,560,9.3028,N0,N180,180,RN,100_200,6.815,,3,11.473,,3,0.520870384,68.34922964,25.87777778,-1.10067302299495,0.096776351,1.1064629539,True
2015_06_19_37.68_116.6,170,Asia,China,North China Plain,561,17.78045,N0,N180,180,RN,100_200,7.046,,3,11.126,,3,0.456824632,57.90519444,22.66666667,-1.10067302299495,0.096776351,1.1064629539,True
2015_06_19_37.68_116.6,170,Asia,China,North China Plain,561,17.78045,N0,N180,180,RN,100_200,6.928,,3,12.147,,3,0.561511054,75.33198614,28.99444444,-1.10067302299495,0.096776351,1.1064629539,True
2017_06_15_35.07_112.93,171,Asia,China,North China Plain,562,477.50515,N0,N200,200,RN,200_300,4.08744,0.310747235,3,8.16788,0.300441533,3,0.692290532,99.82874366,20.4022,18.899326977005,0.096776351,1.1064629539,True
2018_06_15_35.19_113.8,171,Asia,China,North China Plain,563,167.02102,N0,N180,180,RN,100_200,3.84398,0.448358672,3,7.65254,0.553719323,3,0.688529331,99.0785592,21.15866667,-1.10067302299495,0.096776351,1.1064629539,True
2018_06_15_35.19_113.8,171,Asia,China,North China Plain,563,167.02102,N0,N240,240,RN,200_300,3.84398,0.448358672,3,8.35534,0.657867538,3,0.776392567,117.3616928,18.79733333,58.899326977005,0.096776351,1.1064629539,True
2013_06_14_34.3_108.4,172,Asia,China,Northwest China,564,9.72477,N0,N172,172,RN,100_200,7.14,,3,9.68,,3,0.304349125,35.57422969,14.76744186,-9.10067302299495,0.096776351,1.1064629539,True
2014_06_18_34.3_108.4,172,Asia,China,Northwest China,565,28.78476,N0,N172,172,RN,100_200,3.61,,3,4.41,,3,0.200166917,22.16066482,4.651162791,-9.10067302299495,0.096776351,1.1064629539,True
2015_06_14_34.3_108.4,172,Asia,China,Northwest China,566,58.76391,N0,N172,172,RN,100_200,5.33,,3,6.94,,3,0.263950536,30.20637899,9.360465116,-9.10067302299495,0.096776351,1.1064629539,True
2013_04_20_38.4_106.4,173,Asia,China,Northwest China,567,43.87244,N0,N180,180,RN,100_200,14.42650323,1.075380645,4,16.17379355,0.627380645,4,0.114325233,12.111669,9.707168444,-1.10067302299495,0.096776351,1.1064629539,True
2013_04_20_38.4_106.4,173,Asia,China,Northwest China,567,43.87244,N0,N180,180,RN,100_200,14.42650323,1.075380645,4,15.99459355,2.329780645,4,0.103183745,10.86951075,8.711612889,-1.10067302299495,0.096776351,1.1064629539,True
2014_04_16_38.4_106.4,173,Asia,China,Northwest China,568,29.92823,N0,N180,180,RN,100_200,7.021027097,1.979184516,4,14.09420645,0.899612903,4,0.696854305,100.742801,39.29544085,-1.10067302299495,0.07061749765,1.28912060785,True
2014_04_16_38.4_106.4,173,Asia,China,Northwest China,568,29.92823,N0,N180,180,RN,100_200,7.021027097,1.979184516,4,15.04259355,2.069109677,4,0.76197623,114.2506124,44.56425807,-1.10067302299495,0.07061749765,1.28912060785,True
2014_04_16_38.4_106.4,173,Asia,China,Northwest China,568,29.92823,N0,N180,180,RN,100_200,7.021027097,1.979184516,4,16.26086452,2.338812903,4,0.839851754,131.602361,51.33243013,-1.10067302299495,0.07061749765,1.28912060785,True
2008_06_10_34.07_108.03,174,Asia,China,Northwest China,569,0,N0,N180,180,RN,100_200,5.86847,0.38448,3,8.76223,1.05227,3,0.400856486,49.31029723,16.07644444,-1.10067302299495,0.1249129257,1.25624785795,True
2009_06_10_34.07_108.03,174,Asia,China,Northwest China,570,0,N0,N180,180,RN,100_200,4.45194,0.20236,3,7.3457,0.32378,3,0.500775152,64.99997754,16.07644444,-1.10067302299495,0.1249129257,1.25624785795,True
2010_06_05_34.07_108.03,174,Asia,China,Northwest China,571,0,N0,N180,180,RN,100_200,7.26476,0.14165,3,9.99663,0.34397,3,0.319212775,37.60440813,15.17705556,-1.10067302299495,0.1249129257,1.25624785795,True
2011_06_05_34.07_108.03,174,Asia,China,Northwest China,572,0,N0,N180,180,RN,100_200,5.18044,0.36425,3,8.66105,0.87015,3,0.513945968,67.18753619,19.33672222,-1.10067302299495,0.1249129257,1.25624785795,True
2012_06_05_34.07_108.03,174,Asia,China,Northwest China,573,0,N0,N180,180,RN,100_200,4.16863,0.36425,3,7.73019,0.70826,3,0.617545997,85.437182,19.78644444,-1.10067302299495,0.1249129257,1.25624785795,True
2013_06_05_34.07_108.03,174,Asia,China,Northwest China,574,0,N0,N180,180,RN,100_200,3.37943,0.64755,3,7.93255,0.91062,3,0.853267491,134.7304131,25.29511111,-1.10067302299495,0.1249129257,1.25624785795,True
2014_06_05_34.07_108.03,174,Asia,China,Northwest China,575,0,N0,N180,180,RN,100_200,3.1973,0.2226,3,7.46712,0.56661,3,0.848202679,133.5445532,23.72122222,-1.10067302299495,0.1249129257,1.25624785795,True
2019_10_05__1.18_36.93,175,Africa,Kenya,East Africa,576,0,N0,N100,100,RN,100_200,2.3296,0.174590721,3,4.3456,0.135792783,3,0.62346726,86.53846154,20.16,-81.100673022995,0.1249129257,1.25624785795,True
2019_10_05__1.18_36.93,175,Africa,Kenya,East Africa,576,0,N0,N100,100,RN,100_200,2.3184,0.135792783,3,4.1888,0.155191752,3,0.591537004,80.6763285,18.704,-81.100673022995,0.1249129257,1.25624785795,True
2019_10_05__1.18_36.93,175,Africa,Kenya,East Africa,576,0,N0,N100,100,RN,100_200,2.3184,0.077595876,3,4.0432,0.19398969,3,0.556159165,74.39613527,17.248,-81.100673022995,0.1249129257,1.25624785795,True
2020_03_05__1.18_36.93,175,Africa,Kenya,East Africa,577,0,N0,N100,100,RN,100_200,1.848,0.135792783,3,2.7664,0.135792783,3,0.403442863,49.6969697,9.184,-81.100673022995,0.1249129257,1.25624785795,True
2020_03_05__1.18_36.93,175,Africa,Kenya,East Africa,577,0,N0,N100,100,RN,100_200,1.848,0.077595876,3,3.2368,0.058196907,3,0.560481214,75.15151515,13.888,-81.100673022995,0.1249129257,1.25624785795,True
2020_03_05__1.18_36.93,175,Africa,Kenya,East Africa,577,0,N0,N100,100,RN,100_200,1.8704,0.096994845,3,2.7776,0.077595876,3,0.395434934,48.50299401,9.072,-81.100673022995,0.1249129257,1.25624785795,True
2015_06_15_36.19_116.19,177,Asia,China,North China Plain,580,16.79627,N0,N182,182,RN,100_200,6.95483871,,3,8.851612903,,3,0.241162057,27.27272726,10.42183623,0.899326977005046,0.096776351,1.1064629539,True
2015_06_15_36.19_116.19,177,Asia,China,North China Plain,580,16.79627,N0,N182,182,RN,100_200,6.95483871,,3,9.122580645,,3,0.271315095,31.16883116,11.91066997,0.899326977005046,0.096776351,1.1064629539,True
2015_06_15_36.19_116.19,177,Asia,China,North China Plain,580,16.79627,N0,N182,182,RN,100_200,6.95483871,,3,8.941935484,,3,0.251314428,28.57142857,10.91811414,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,177,Asia,China,North China Plain,581,0.41283,N0,N182,182,RN,100_200,6.683870968,,3,8.580645161,,3,0.249811798,28.37837837,10.42183623,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,177,Asia,China,North China Plain,581,0.41283,N0,N182,182,RN,100_200,6.683870968,,3,8.941935484,,3,0.291054757,33.78378378,12.40694789,0.899326977005046,0.096776351,1.1064629539,True
2016_06_15_36.19_116.19,177,Asia,China,North China Plain,581,0.41283,N0,N182,182,RN,100_200,6.683870968,,3,8.851612903,,3,0.280902385,32.43243242,11.91066997,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,177,Asia,China,North China Plain,582,33.4924,N0,N182,182,RN,100_200,6.232258065,,3,8.219354839,,3,0.276753002,31.88405797,10.91811414,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,177,Asia,China,North China Plain,582,33.4924,N0,N182,182,RN,100_200,6.232258065,,3,8.580645161,,3,0.319770387,37.6811594,12.9032258,0.899326977005046,0.096776351,1.1064629539,True
2017_06_15_36.19_116.19,177,Asia,China,North China Plain,582,33.4924,N0,N182,182,RN,100_200,6.232258065,,3,8.309677419,,3,0.287682072,33.33333332,11.41439205,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,177,Asia,China,North China Plain,583,46.2229,N0,N182,182,RN,100_200,6.683870968,,3,8.851612903,,3,0.280902385,32.43243242,11.91066997,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,177,Asia,China,North China Plain,583,46.2229,N0,N182,182,RN,100_200,6.683870968,,3,9.483870968,,3,0.349895257,41.89189189,15.38461538,0.899326977005046,0.096776351,1.1064629539,True
2018_06_15_36.19_116.19,177,Asia,China,North China Plain,583,46.2229,N0,N182,182,RN,100_200,6.683870968,,3,9.032258065,,3,0.301105093,35.13513514,12.90322581,0.899326977005046,0.096776351,1.1064629539,True
2002_04_05_42.05_3.06,181,Europe,Spain,Europe,588,0,N0,N300,300,RN,300_400,11.9,,4,14.5,,4,0.197610249,21.8487395,8.666666667,118.899326977005,0.1249129257,1.25624785795,True
2003_04_05_42.05_3.06,181,Europe,Spain,Europe,589,5.46536,N0,N300,300,RN,300_400,6.4,,4,10.1,,4,0.456237433,57.8125,12.33333333,118.899326977005,0.07061749765,1.28912060785,True
2004_04_05_42.05_3.06,181,Europe,Spain,Europe,590,0,N0,N300,300,RN,300_400,4.7,,4,12.4,,4,0.970133964,163.8297872,25.66666667,118.899326977005,0.1249129257,1.25624785795,True
2005_04_05_42.05_3.06,181,Europe,Spain,Europe,591,0,N0,N300,300,RN,300_400,5.4,,4,11.6,,4,0.764606145,114.8148148,20.66666667,118.899326977005,0.1249129257,1.25624785795,True
2006_04_05_42.05_3.06,181,Europe,Spain,Europe,592,0,N0,N300,300,RN,300_400,5,,4,10.2,,4,0.712949808,104,17.33333333,118.899326977005,0.1249129257,1.25624785795,True
2007_04_05_42.05_3.06,181,Europe,Spain,Europe,593,0,N0,N300,300,RN,300_400,5.5,,4,11.9,,4,0.771790308,116.3636364,21.33333333,118.899326977005,0.1249129257,1.25624785795,True
2008_04_05_42.05_3.06,181,Europe,Spain,Europe,594,0,N0,N300,300,RN,300_400,5.4,,4,13.8,,4,0.938269639,155.5555556,28,118.899326977005,0.1249129257,1.25624785795,True
2019_06_15_34.82_112.58,182,Asia,China,North China Plain,595,112.1216,N0,N210,210,RN,200_300,7.89333,0.277128129,3,9.76,0.369498399,3,0.212274301,23.64870087,8.888904762,28.899326977005,0.096776351,1.1064629539,True
2019_06_15_34.82_112.58,182,Asia,China,North China Plain,595,112.1216,N0,N168,168,RN,100_200,7.89333,0.277128129,3,9.81333,0.831332426,3,0.217723566,24.3243346,11.42857143,-13.100673022995,0.096776351,1.1064629539,True
2020_06_15_34.82_112.58,182,Asia,China,North China Plain,596,15.07365,N0,N210,210,RN,200_300,7.09333,0.554256258,3,9.6,0.369498399,3,0.302608193,35.33840946,11.93652381,28.899326977005,0.096776351,1.1064629539,True
