"lnRR","env_group","N_rate","Nc","reference_ID","site_year_ID"
0.37623547,"Normal",168,-12,"260","825"
0.350482973,"Normal",202,22,"260","825"
0.433864583,"Normal",235,55,"260","825"
0.287682072,"Normal",34,-146,"260","826"
0.319770387,"Normal",67,-113,"260","826"
0.400622484,"Normal",101,-79,"260","826"
0.361013345,"Normal",134,-46,"260","826"
0.410284394,"Normal",168,-12,"260","826"
0.448024722,"Normal",202,22,"260","826"
0.448024722,"Normal",235,55,"260","826"
0.031090587,"Normal",34,-146,"260","827"
0.071095922,"Normal",67,-113,"260","827"
0.090514008,"Normal",134,-46,"260","827"
0.080852097,"Normal",168,-12,"260","827"
0.080852097,"Normal",202,22,"260","827"
0.031090587,"Normal",235,55,"260","827"
1.10963692,"Normal",90,-90,"261","828"
1.253090569,"Normal",180,0,"261","828"
0.432082966,"Normal",90,-90,"261","828"
0.454209682,"Normal",180,0,"261","828"
0.310845366,"Normal",90,-90,"261","828"
0.401125277,"Normal",180,0,"261","828"
1.071085909,"Normal",90,-90,"261","829"
1.385193039,"Normal",180,0,"261","829"
1.152013065,"Normal",90,-90,"261","829"
1.422930392,"Normal",180,0,"261","829"
0.916450847,"Normal",90,-90,"261","829"
1.090708168,"Normal",180,0,"261","829"
0.0822106,"PFR",120,-60,"262","830"
0.129211731,"PFR",180,0,"262","830"
0.189782336,"PFR",240,60,"262","830"
0.132902264,"PFR",120,-60,"262","830"
0.156842471,"PFR",180,0,"262","830"
0.254105777,"PFR",240,60,"262","830"
0.052565397,"PFR",120,-60,"262","831"
0.126121112,"PFR",180,0,"262","831"
0.174312653,"PFR",240,60,"262","831"
0.063927087,"PFR",120,-60,"262","831"
0.096642921,"PFR",180,0,"262","831"
0.230451745,"PFR",240,60,"262","831"
0.172953807,"PFR",150,-30,"263","832"
0.102694736,"PFR",150,-30,"263","833"
0.392660836,"Normal",30,-150,"264","834"
0.191608242,"Normal",80,-100,"264","834"
0.696833141,"Normal",30,-150,"264","834"
0.424485433,"Normal",80,-100,"264","834"
0.455078457,"Normal",30,-150,"264","834"
0.20693973,"Normal",80,-100,"264","834"
0.416358238,"Normal",30,-150,"264","834"
0.542194523,"Normal",80,-100,"264","834"
0.268792202,"Normal",30,-150,"264","835"
0.456059556,"Normal",80,-100,"264","835"
0.164625372,"Normal",30,-150,"264","835"
0.044947213,"Normal",80,-100,"264","835"
0.433868165,"Normal",30,-150,"264","835"
0.446842255,"Normal",80,-100,"264","835"
0.53302644,"GFR",30,-150,"265","836"
1.006019524,"GFR",60,-120,"265","836"
1.12876521,"GFR",90,-90,"265","836"
1.14837174,"GFR",120,-60,"265","836"
1.264361137,"GFR",150,-30,"265","836"
0.390427209,"GFR",30,-150,"265","837"
0.65511897,"GFR",60,-120,"265","837"
0.715287267,"GFR",90,-90,"265","837"
0.768585978,"GFR",120,-60,"265","837"
0.795892811,"GFR",150,-30,"265","837"
0.267994302,"GFR",30,-150,"265","837"
0.386945561,"GFR",60,-120,"265","837"
0.444449921,"GFR",90,-90,"265","837"
0.411561661,"GFR",120,-60,"265","837"
0.414599836,"GFR",150,-30,"265","837"
0.219615946,"GFR",225,45,"266","838"
0.243391212,"GFR",225,45,"266","838"
0.209641554,"GFR",225,45,"266","838"
0.133660294,"GFR",225,45,"266","838"
0.235375075,"GFR",225,45,"266","838"
0.227191723,"GFR",225,45,"266","838"
0.143903734,"GFR",225,45,"266","839"
0.305137729,"GFR",225,45,"266","839"
0.32139825,"GFR",225,45,"266","839"
0.223273161,"GFR",225,45,"266","839"
0.325908349,"GFR",225,45,"266","839"
0.325908349,"GFR",225,45,"266","839"
0.171850257,"Normal",150,-30,"267","841"
0.149411439,"Normal",150,-30,"267","841"
0.038071181,"Normal",150,-30,"267","841"
0.095404971,"Normal",150,-30,"267","842"
0.110833776,"Normal",150,-30,"267","843"
0.044157284,"Normal",150,-30,"267","843"
0.197835541,"Normal",150,-30,"267","844"
0.139549601,"Normal",150,-30,"267","844"
0.099320531,"Normal",150,-30,"267","845"
0.08291239,"Normal",150,-30,"267","845"
0.069057173,"Normal",150,-30,"267","845"
0.242277953,"PFR",125,-55,"268","846"
0.417813403,"PFR",150,-30,"268","846"
0.405520432,"PFR",125,-55,"268","846"
0.40762046,"PFR",150,-30,"268","846"
0.207795557,"PFR",125,-55,"268","846"
0.328268814,"PFR",150,-30,"268","846"
0.242277953,"PFR",125,-55,"268","847"
0.417813403,"PFR",150,-30,"268","847"
0.405520432,"PFR",125,-55,"268","847"
0.40762046,"PFR",150,-30,"268","847"
0.207795557,"PFR",125,-55,"268","847"
0.328268814,"PFR",150,-30,"268","847"
0.302616296,"GFR",75,-105,"269","848"
0.60781789,"GFR",150,-30,"269","848"
0.684623301,"GFR",225,45,"269","848"
0.728025621,"GFR",300,120,"269","848"
0.051220299,"GFR",75,-105,"269","848"
0.269637024,"GFR",150,-30,"269","848"
0.457147621,"GFR",225,45,"269","848"
0.577187299,"GFR",300,120,"269","848"
0.259835818,"GFR",75,-105,"269","849"
0.245122458,"GFR",150,-30,"269","849"
0.541413611,"GFR",225,45,"269","849"
0.392758457,"GFR",300,120,"269","849"
0.220045975,"GFR",75,-105,"269","849"
0.35072947,"GFR",150,-30,"269","849"
0.34618194,"GFR",225,45,"269","849"
0.297619644,"GFR",300,120,"269","849"
0.423877596,"GFR",56,-124,"270","850"
0.633937063,"GFR",112,-68,"270","850"
0.783057951,"GFR",168,-12,"270","850"
0.776668153,"GFR",224,44,"270","850"
0.811317288,"GFR",280,100,"270","850"
0.4295897,"GFR",56,-124,"270","850"
0.564229126,"GFR",112,-68,"270","850"
0.656716439,"GFR",168,-12,"270","850"
0.689734208,"GFR",224,44,"270","850"
0.647843266,"GFR",280,100,"270","850"
0.274001969,"GFR",56,-124,"270","850"
0.402744018,"GFR",112,-68,"270","850"
0.474578745,"GFR",168,-12,"270","850"
0.523248144,"GFR",224,44,"270","850"
0.473733079,"GFR",280,100,"270","850"
0.173499823,"GFR",56,-124,"270","850"
0.301079998,"GFR",112,-68,"270","850"
0.352651805,"GFR",168,-12,"270","850"
0.385612291,"GFR",224,44,"270","850"
0.373594979,"GFR",280,100,"270","850"
0.258126542,"GFR",56,-124,"270","850"
0.360854678,"GFR",112,-68,"270","850"
0.390519775,"GFR",168,-12,"270","850"
0.426191239,"GFR",224,44,"270","850"
0.458153589,"GFR",280,100,"270","850"
0.710846758,"PFR",56,-124,"270","851"
1.154825434,"PFR",112,-68,"270","851"
1.534230435,"PFR",168,-12,"270","851"
1.668861333,"PFR",224,44,"270","851"
0.647536669,"PFR",56,-124,"270","851"
0.950107354,"PFR",112,-68,"270","851"
1.164344365,"PFR",168,-12,"270","851"
1.292018678,"PFR",224,44,"270","851"
1.429152498,"PFR",280,100,"270","851"
0.670589833,"PFR",56,-124,"270","851"
0.90357077,"PFR",112,-68,"270","851"
1.251168496,"PFR",168,-12,"270","851"
1.422794763,"PFR",224,44,"270","851"
1.528155279,"PFR",280,100,"270","851"
0.645137961,"PFR",56,-124,"270","851"
0.970357953,"PFR",112,-68,"270","851"
1.217423602,"PFR",168,-12,"270","851"
1.374067135,"PFR",224,44,"270","851"
1.462322611,"PFR",280,100,"270","851"
0.440947796,"PFR",56,-124,"270","851"
0.86613741,"PFR",112,-68,"270","851"
1.119042008,"PFR",168,-12,"270","851"
1.233561664,"PFR",224,44,"270","851"
1.324847033,"PFR",280,100,"270","851"
0.621215962,"Normal",56,-124,"270","852"
0.911178537,"Normal",112,-68,"270","852"
1.09955613,"Normal",168,-12,"270","852"
1.145647237,"Normal",224,44,"270","852"
1.211029997,"Normal",280,100,"270","852"
0.503056212,"Normal",56,-124,"270","852"
0.77428595,"Normal",112,-68,"270","852"
0.926422531,"Normal",168,-12,"270","852"
0.936053424,"Normal",224,44,"270","852"
0.970593749,"Normal",280,100,"270","852"
0.666602056,"Normal",56,-124,"270","852"
0.895576527,"Normal",112,-68,"270","852"
1.083309771,"Normal",168,-12,"270","852"
1.079447271,"Normal",224,44,"270","852"
1.099371302,"Normal",280,100,"270","852"
0.412109651,"Normal",56,-124,"270","852"
0.577549256,"Normal",112,-68,"270","852"
0.765467842,"Normal",168,-12,"270","852"
0.76856382,"Normal",224,44,"270","852"
0.803495238,"Normal",280,100,"270","852"
0.848875148,"Normal",56,-124,"270","852"
1.060127953,"Normal",112,-68,"270","852"
1.207557532,"Normal",168,-12,"270","852"
1.214141918,"Normal",224,44,"270","852"
1.281547531,"Normal",280,100,"270","852"
0.238658509,"Normal",34,-146,"271","854"
0.353168219,"Normal",67,-113,"271","854"
0.371040344,"Normal",134,-46,"271","854"
0.091434206,"Normal",34,-146,"271","854"
0.213983182,"Normal",67,-113,"271","854"
0.637685878,"Normal",134,-46,"271","854"
0.085893121,"Normal",67,-113,"271","854"
0.129541886,"Normal",134,-46,"271","854"
0.102356946,"Normal",67,-113,"271","854"
0.214294769,"Normal",134,-46,"271","854"
0.223603216,"GFR",34,-146,"271","855"
0.427444015,"GFR",67,-113,"271","855"
0.40776132,"GFR",134,-46,"271","855"
0.226997121,"GFR",34,-146,"271","855"
0.364750358,"GFR",67,-113,"271","855"
0.34717046,"GFR",134,-46,"271","855"
0.281544394,"GFR",34,-146,"271","855"
0.457690369,"GFR",67,-113,"271","855"
0.544517363,"GFR",134,-46,"271","855"
0.18610228,"GFR",34,-146,"271","855"
0.388144247,"GFR",67,-113,"271","855"
0.463352773,"GFR",134,-46,"271","855"
0.352821375,"Normal",150,-30,"272","856"
0.570544858,"Normal",300,120,"272","856"
0.291520849,"Normal",150,-30,"272","856"
0.526093096,"Normal",300,120,"272","856"
0.61146915,"Normal",150,-30,"272","857"
0.84729786,"Normal",300,120,"272","857"
0.433635985,"Normal",150,-30,"272","857"
0.563689113,"Normal",300,120,"272","857"
0.60077386,"Normal",100,-80,"273","858"
0.920204631,"Normal",200,20,"273","858"
0.973449146,"Normal",300,120,"273","858"
0.400160056,"Normal",100,-80,"273","858"
0.644357016,"Normal",200,20,"273","858"
0.70105236,"Normal",300,120,"273","858"
0.538996501,"Normal",100,-80,"273","859"
0.936493439,"Normal",200,20,"273","859"
0.936493439,"Normal",300,120,"273","859"
0.263584521,"Normal",100,-80,"273","859"
0.557345639,"Normal",200,20,"273","859"
0.575364145,"Normal",300,120,"273","859"
0.343333327,"Normal",170,-10,"274","860"
0.360282885,"Normal",200,20,"274","860"
0.360282885,"Normal",230,50,"274","860"
0.336472237,"Normal",170,-10,"274","860"
0.36772478,"Normal",200,20,"274","860"
0.375387653,"Normal",230,50,"274","860"
0.319430771,"Normal",170,-10,"274","860"
0.387381433,"Normal",200,20,"274","860"
0.409042929,"Normal",230,50,"274","860"
0.924948795,"Normal",170,-10,"274","861"
1.046555927,"Normal",225,45,"274","861"
1.091339529,"Normal",280,100,"274","861"
0.90016135,"Normal",170,-10,"274","861"
1.022450928,"Normal",225,45,"274","861"
1.043804052,"Normal",280,100,"274","861"
0.875468737,"Normal",170,-10,"274","861"
0.976273436,"Normal",225,45,"274","861"
0.996613121,"Normal",280,100,"274","861"
0.229930751,"PFR",150,-30,"275","862"
0.359242874,"PFR",200,20,"275","862"
0.429496474,"PFR",250,70,"275","862"
0.478623999,"PFR",300,120,"275","862"
0.130094678,"PFR",150,-30,"275","862"
0.276690598,"PFR",200,20,"275","862"
0.376726211,"PFR",250,70,"275","862"
0.376726211,"PFR",300,120,"275","862"
0.231745255,"GFR",150,-30,"275","863"
0.398984508,"GFR",200,20,"275","863"
0.459765783,"GFR",250,70,"275","863"
0.514833458,"GFR",300,120,"275","863"
0.193310858,"GFR",150,-30,"275","863"
0.350537716,"GFR",200,20,"275","863"
0.42604023,"GFR",250,70,"275","863"
0.417524049,"GFR",300,120,"275","863"
0.372811946,"Normal",175,-5,"277","867"
0.421405446,"Normal",200,20,"277","867"
0.452531693,"Normal",225,45,"277","867"
0.460168104,"Normal",250,70,"277","867"
0.101782694,"GFR",236,56,"278","868"
0.30538165,"GFR",354,174,"278","868"
0.100676666,"GFR",118,-62,"278","868"
0.249582226,"GFR",236,56,"278","868"
0.353242268,"GFR",354,174,"278","868"
0.261645099,"GFR",118,-62,"278","868"
0.247152091,"GFR",236,56,"278","868"
0.209973088,"GFR",354,174,"278","868"
0.183468346,"GFR",118,-62,"278","869"
0.158811549,"GFR",354,174,"278","869"
0.090344491,"GFR",118,-62,"278","869"
0.09763847,"GFR",236,56,"278","869"
0.059115188,"GFR",118,-62,"278","869"
0.045426761,"GFR",118,-62,"278","869"
0.054573166,"GFR",236,56,"278","869"
0.283808601,"PFR",118,-62,"278","870"
0.291540598,"PFR",236,56,"278","870"
0.365740259,"PFR",354,174,"278","870"
0.119325056,"PFR",118,-62,"278","870"
0.396162715,"PFR",236,56,"278","870"
0.177681177,"PFR",354,174,"278","870"
0.319715561,"PFR",118,-62,"278","870"
0.246480231,"PFR",236,56,"278","870"
0.386772975,"PFR",354,174,"278","870"
0.328504067,"PFR",118,-62,"278","870"
0.040821995,"PFR",236,56,"278","870"
0.283768173,"PFR",354,174,"278","870"
0.413506507,"PFR",118,-62,"278","871"
0.441338315,"PFR",236,56,"278","871"
0.456066121,"PFR",354,174,"278","871"
0.291910409,"PFR",118,-62,"278","871"
0.526863215,"PFR",236,56,"278","871"
0.447590034,"PFR",354,174,"278","871"
0.523006674,"PFR",118,-62,"278","871"
0.450917825,"PFR",236,56,"278","871"
0.547435369,"PFR",354,174,"278","871"
0.365113813,"PFR",118,-62,"278","871"
0.49240405,"PFR",236,56,"278","871"
0.501920379,"PFR",354,174,"278","871"
0.186823587,"Normal",100,-80,"279","872"
0.566999077,"Normal",200,20,"279","872"
0.603171102,"Normal",300,120,"279","872"
0.172974188,"Normal",100,-80,"279","873"
0.464696017,"Normal",200,20,"279","873"
0.541831746,"Normal",300,120,"279","873"
0.219386502,"Normal",100,-80,"279","874"
0.698018111,"Normal",200,20,"279","874"
0.802386881,"Normal",300,120,"279","874"
0.393904286,"PFR",100,-80,"280","875"
0.493433881,"PFR",200,20,"280","875"
0.416893804,"PFR",300,120,"280","875"
0.460524885,"PFR",100,-80,"280","875"
0.540567593,"PFR",200,20,"280","875"
0.460524885,"PFR",300,120,"280","875"
0.595508711,"PFR",100,-80,"280","876"
0.727436254,"PFR",200,20,"280","876"
0.716136699,"PFR",300,120,"280","876"
0.499955952,"PFR",100,-80,"280","876"
0.732887509,"PFR",200,20,"280","876"
0.745790914,"PFR",300,120,"280","876"
0.90863599,"Normal",100,-80,"281","877"
1.084418666,"Normal",200,20,"281","877"
1.097857002,"Normal",300,120,"281","877"
0.76730906,"Normal",100,-80,"281","877"
0.941627408,"Normal",200,20,"281","877"
1.170552594,"Normal",300,120,"281","877"
0.499695579,"Normal",100,-80,"281","878"
1.048534,"Normal",200,20,"281","878"
1.019271131,"Normal",300,120,"281","878"
0.551470509,"Normal",100,-80,"281","878"
0.967415581,"Normal",200,20,"281","878"
1.042359313,"Normal",300,120,"281","878"
0.727400026,"Normal",100,-80,"281","878"
0.961199602,"Normal",200,20,"281","878"
1.044687437,"Normal",300,120,"281","878"
0.594843935,"Normal",100,-80,"281","878"
1.031336338,"Normal",200,20,"281","878"
1.078318469,"Normal",300,120,"281","878"
0.197912073,"GFR",120,-60,"282","879"
0.327291211,"GFR",240,60,"282","879"
0.293975359,"GFR",360,180,"282","879"
0.159630146,"GFR",120,-60,"282","879"
0.312843618,"GFR",240,60,"282","879"
0.360896789,"GFR",360,180,"282","879"
0.178359949,"GFR",120,-60,"282","880"
0.308450313,"GFR",240,60,"282","880"
0.208437404,"GFR",360,180,"282","880"
0.207504657,"GFR",120,-60,"282","880"
0.297867098,"GFR",240,60,"282","880"
0.332461742,"GFR",360,180,"282","880"
0.27029033,"PFR",210,30,"283","881"
0.129211731,"PFR",270,90,"283","881"
0.860902141,"GFR",90,-90,"284","882"
1.13867642,"GFR",180,0,"284","882"
1.213585544,"GFR",270,90,"284","882"
0.857396786,"GFR",90,-90,"284","882"
1.20706703,"GFR",180,0,"284","882"
1.1528784,"GFR",270,90,"284","882"
0.76893941,"GFR",90,-90,"284","882"
1.101915165,"GFR",180,0,"284","882"
1.094486749,"GFR",270,90,"284","882"
0.194065806,"PFR",140,-40,"285","884"
0.262403584,"PFR",190,10,"285","884"
0.324830605,"PFR",240,60,"285","884"
0.31106892,"PFR",290,110,"285","884"
0.256817895,"PFR",340,160,"285","884"
0.377291127,"PFR",140,-40,"285","884"
0.474015997,"PFR",190,10,"285","884"
0.550117381,"PFR",240,60,"285","884"
0.52001935,"PFR",290,110,"285","884"
0.45668596,"PFR",340,160,"285","884"
0.23317708,"PFR",168,-12,"286","885"
0.341859858,"PFR",306.5,126.5,"286","885"
0.281095301,"PFR",444.5,264.5,"286","885"
0.210332606,"Normal",168,-12,"286","886"
0.331218825,"Normal",306.5,126.5,"286","886"
0.263939656,"Normal",444.5,264.5,"286","886"
0.238793323,"Normal",75,-105,"287","887"
0.470594937,"Normal",150,-30,"287","887"
0.504496489,"Normal",225,45,"287","887"
0.487204992,"Normal",300,120,"287","887"
0.282759261,"Normal",75,-105,"287","887"
0.492079581,"Normal",150,-30,"287","887"
0.521129499,"Normal",225,45,"287","887"
0.49860844,"Normal",300,120,"287","887"
0.418660399,"Normal",75,-105,"287","888"
0.619331094,"Normal",150,-30,"287","888"
0.536304709,"Normal",225,45,"287","888"
0.534082486,"Normal",300,120,"287","888"
0.429250013,"Normal",75,-105,"287","888"
0.492719587,"Normal",150,-30,"287","888"
0.567400352,"Normal",225,45,"287","888"
0.500708977,"Normal",300,120,"287","888"
0.4035059,"Normal",112,-68,"289","891"
0.526359046,"Normal",187,7,"289","891"
0.637825243,"Normal",337,157,"289","891"
0.19196268,"Normal",112,-68,"289","891"
0.299167323,"Normal",187,7,"289","891"
0.321027018,"Normal",337,157,"289","891"
0.402593844,"Normal",112,-68,"289","892"
0.563783838,"Normal",187,7,"289","892"
0.56964582,"Normal",337,157,"289","892"
0.190714036,"Normal",112,-68,"289","892"
0.251025233,"Normal",187,7,"289","892"
0.276926553,"Normal",337,157,"289","892"
0.30641082,"PFR",90,-90,"290","893"
0.382209878,"PFR",180,0,"290","893"
0.350760443,"PFR",270,90,"290","893"
0.353896274,"PFR",90,-90,"290","893"
0.437029564,"PFR",180,0,"290","893"
0.414520896,"PFR",270,90,"290","893"
0.257293682,"PFR",90,-90,"290","894"
0.426413367,"PFR",180,0,"290","894"
0.464133356,"PFR",270,90,"290","894"
0.268129485,"PFR",90,-90,"290","894"
0.4435053,"PFR",180,0,"290","894"
0.489041039,"PFR",270,90,"290","894"
