lnRR,AEN,Env_Type,reference_ID,site_year_ID,continent,country,mean_c,sd_c,n_c,mean_t,sd_t,n_t,EDH35_total,EDH35_label,N_rate,N_rate_cluster,env_ID,Label_of_control_treatment,N_strategy,N_S,N_V,N_R,plant_density,plant_density_cluster,HY_strategy2,region_N_label
0.769687258,24.28571429,GFR,184,600,Asia,China,4.4,,3,9.5,,3,462.20661,GFR_H,210.0,200_300,2016_06_15_34.6_108.87,N0,V,,100.0,,10.0,High,,RN
0.370373788,12.38095238,PFR,184,601,Asia,China,5.8,,3,8.4,,3,662.23492,PFR_H,210.0,200_300,2017_06_15_34.6_108.87,N0,VR,,43.0,57.0,10.0,High,,RN
0.450416496,15.71428571,PFR,184,601,Asia,China,5.8,,3,9.1,,3,662.23492,PFR_H,210.0,200_300,2017_06_15_34.6_108.87,N0,V,,100.0,,10.0,High,,RN
0.43936666,15.23809524,PFR,184,601,Asia,China,5.8,,3,9.0,,3,662.23492,PFR_H,210.0,200_300,2017_06_15_34.6_108.87,N0,V,,100.0,,10.0,High,,RN
0.393633983,16.94923298,PFR,185,602,Asia,China,6.324892903,1.173402962,3,9.375754839,0.391108247,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,SV,40.0,60.0,,6.5,Conventional,,RN
0.483082906,21.82313976,PFR,185,602,Asia,China,6.324892903,1.173402962,3,10.25305806,1.80879742,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.452555402,20.1105233,PFR,185,602,Asia,China,6.324892903,1.173402962,3,9.944787097,2.00466443,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.351355044,14.7929319,PFR,185,602,Asia,China,6.324892903,1.173402962,3,8.987620645,0.34201634,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.258108897,11.61749104,PFR,185,602,Asia,China,7.10116129,0.733265386,3,9.192309677,0.977614174,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,SV,40.0,60.0,,6.5,Conventional,,RN
0.258364338,11.63053764,PFR,185,602,Asia,China,7.10116129,0.733265386,3,9.194658065,1.710863915,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.341049816,16.03376344,PFR,185,602,Asia,China,7.10116129,0.733265386,3,9.98723871,0.489041752,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.252699884,11.34200717,PFR,185,602,Asia,China,7.10116129,0.733265386,3,9.142722581,0.537852061,3,364.01036,PFR_H,180.0,100_200,2019_06_06_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.489136385,23.00636562,PFR,185,603,Asia,China,6.563796129,0.780683349,3,10.70494194,0.43913634,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,SV,40.0,60.0,,6.5,Conventional,,RN
0.593966887,29.57934051,PFR,185,603,Asia,China,6.563796129,0.780683349,3,11.88807742,1.415029637,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.515104298,24.57095339,PFR,185,603,Asia,China,6.563796129,0.780683349,3,10.98656774,0.585567267,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.423890554,19.24994984,PFR,185,603,Asia,China,6.563796129,0.780683349,3,10.0287871,0.536756958,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.328200167,15.80715411,PFR,185,603,Asia,China,7.324402581,0.292767989,3,10.16969032,1.707735049,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,SV,40.0,60.0,,6.5,Conventional,,RN
0.413127391,20.81503944,PFR,185,603,Asia,China,7.324402581,0.292767989,3,11.07110968,0.292705412,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.50774535,26.91883872,PFR,185,603,Asia,China,7.324402581,0.292767989,3,12.16979355,1.463839946,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.366244066,17.99797849,PFR,185,603,Asia,China,7.324402581,0.292767989,3,10.56403871,0.292705412,3,28.03237,PFR_M,180.0,100_200,2020_06_09_34.92_113.6,N0,S,100.0,,,6.5,Conventional,FS1,RN
0.256207779,10.16,PFR,188,630,Asia,China,8.698,,3,11.238,,3,431.76091,PFR_H,250.0,200_300,2000_05_18_39.95_116.32,N0,SV,20.0,80.0,,6.0,Conventional,,RN
0.148649917,5.576,PFR,188,630,Asia,China,8.698,,3,10.092,,3,431.76091,PFR_H,250.0,200_300,2000_05_18_39.95_116.32,N0,SVR,20.0,40.0,40.0,6.0,Conventional,FS2,RN
0.294012078,12.38,PFR,188,630,Asia,China,9.055,,3,12.15,,3,431.76091,PFR_H,250.0,200_300,2000_05_18_39.95_116.32,N0,SV,20.0,80.0,,6.0,Conventional,,RN
0.394024988,17.492,PFR,188,630,Asia,China,9.055,,3,13.428,,3,431.76091,PFR_H,250.0,200_300,2000_05_18_39.95_116.32,N0,SVR,20.0,40.0,40.0,6.0,Conventional,FS2,RN
1.033883816,42.4,Normal,192,638,Asia,China,3.51,,3,9.87,,3,0.0,,150.0,100_200,2021_04_27_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
1.225951711,40.23809524,Normal,192,638,Asia,China,3.51,,3,11.96,,3,0.0,,210.0,200_300,2021_04_27_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
1.170826754,54.13333333,Normal,192,638,Asia,China,3.65,,3,11.77,,3,0.0,,150.0,100_200,2021_04_27_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
1.215684773,41.23809524,Normal,192,638,Asia,China,3.65,,3,12.31,,3,0.0,,210.0,200_300,2021_04_27_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
0.793633256,38.2,Normal,192,639,Asia,China,4.73,,3,10.46,,3,0.0,,150.0,100_200,2022_05_05_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
0.933478327,34.76190476,Normal,192,639,Asia,China,4.73,,3,12.03,,3,0.0,,210.0,200_300,2022_05_05_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
0.747400691,41.86666667,Normal,192,639,Asia,China,5.65,,3,11.93,,3,0.0,,150.0,100_200,2022_05_05_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
0.787652531,32.23809524,Normal,192,639,Asia,China,5.65,,3,12.42,,3,0.0,,210.0,200_300,2022_05_05_44.67_125.12,N0,SV,40.0,60.0,,6.5,High,,RN
0.151684588,9.534050222,Normal,193,640,Asia,China,10.47741935,,3,12.19354839,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.15975922,11.03942656,Normal,193,640,Asia,China,11.47096774,,3,13.45806452,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.207639365,15.05376344,Normal,193,640,Asia,China,11.74193548,,3,14.4516129,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.09531018,6.5232975,Normal,193,640,Asia,China,11.74193548,,3,12.91612903,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.164755233,12.04301072,Normal,193,640,Asia,China,12.10322581,,3,14.27096774,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.179885502,13.54838711,Normal,193,640,Asia,China,12.37419355,,3,14.81290323,,3,0.0,,180.0,100_200,2013_06_15_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.275590027,16.55913979,Normal,193,641,Asia,China,9.393548387,,3,12.37419355,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.255346692,16.05734766,Normal,193,641,Asia,China,9.935483871,,3,12.82580645,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.328504067,21.07526883,Normal,193,641,Asia,China,9.75483871,,3,13.5483871,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.232445944,14.05017923,Normal,193,641,Asia,China,9.664516129,,3,12.19354839,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,11.25,High,,RN
0.138998875,8.530465944,Normal,193,641,Asia,China,10.29677419,,3,11.83225806,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.167054084,11.0394265,Normal,193,641,Asia,China,10.92903226,,3,12.91612903,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,8.25,High,,RN
0.196114878,13.04659494,Normal,193,641,Asia,China,10.83870968,,3,13.18709677,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.16296131,10.03584233,Normal,193,641,Asia,China,10.20645161,,3,12.01290323,,3,0.0,,180.0,100_200,2014_06_13_36.17_117.15,N0,VR,,50.0,50.0,11.25,High,,RN
0.285178943,16.55913981,PFR,193,642,Asia,China,9.032258065,,3,12.01290323,,3,0.87045,PFR_L,180.0,100_200,2015_06_18_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.343251924,21.57706096,PFR,193,642,Asia,China,9.483870968,,3,13.36774194,,3,0.87045,PFR_L,180.0,100_200,2015_06_18_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.168335314,11.0394265,PFR,193,642,Asia,China,10.83870968,,3,12.82580645,,3,0.87045,PFR_L,180.0,100_200,2015_06_18_36.17_117.15,N0,VR,,50.0,50.0,6.75,High,,RN
0.200670696,14.05017922,PFR,193,642,Asia,China,11.38064516,,3,13.90967742,,3,0.87045,PFR_L,180.0,100_200,2015_06_18_36.17_117.15,N0,VR,,50.0,50.0,9.75,High,,RN
0.281065791,9.186666667,PFR,194,643,Asia,China,6.369,,3,8.436,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.332246467,11.15555556,PFR,194,643,Asia,China,6.369,,3,8.879,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.277257327,9.311111111,PFR,194,643,Asia,China,6.557,,3,8.652,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.321015368,11.03111111,PFR,194,643,Asia,China,6.557,,3,9.039,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.317576228,10.67555556,PFR,194,643,Asia,China,6.426,,3,8.828,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.358198837,12.30222222,PFR,194,643,Asia,China,6.426,,3,9.194,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.307948639,10.66666667,PFR,194,643,Asia,China,6.655,,3,9.055,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.3509637,12.43555556,PFR,194,643,Asia,China,6.655,,3,9.453,,3,1.37129,PFR_L,225.0,200_300,2009_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.292480162,11.30222222,PFR,194,644,Asia,China,7.485,,3,10.028,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.375127557,15.14222222,PFR,194,644,Asia,China,7.485,,3,10.892,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.285771357,11.36,PFR,194,644,Asia,China,7.727,,3,10.283,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.361052562,14.93333333,PFR,194,644,Asia,China,7.727,,3,11.087,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.257637277,11.14222222,PFR,194,644,Asia,China,8.531,,3,11.038,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.335349648,15.10666667,PFR,194,644,Asia,China,8.531,,3,11.93,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.230630605,10.46222222,PFR,194,644,Asia,China,9.075,,3,11.429,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.296650005,13.92888889,PFR,194,644,Asia,China,9.075,,3,12.209,,3,1.92517,PFR_L,225.0,200_300,2010_06_15_36.17_117.15,N0,S,100.0,,,6.75,High,HYS1,RN
0.390197636,20.07168457,PFR,197,648,Asia,China,7.948387097,,3,11.74193548,,3,3.59269,PFR_L,189.0,100_200,2014_05_05_45_124.06,N0,SVR,30.0,30.0,40.0,8.5,High,HYS2,RN
0.906069177,41.57706091,Normal,197,649,Asia,China,5.329032258,,3,13.18709677,,3,0.0,,189.0,100_200,2015_05_05_45_124.06,N0,SVR,30.0,30.0,40.0,8.5,High,,RN
0.214240666,8.031173789,PFR,198,650,Asia,China,6.050588205,0.642757733,3,7.496199487,0.288584166,3,100.32487,PFR_H,180.0,100_200,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.193815863,5.391899575,PFR,198,650,Asia,China,6.050588205,0.642757733,3,7.344644103,0.149411667,3,100.32487,PFR_H,240.0,200_300,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.212578644,9.488450144,PFR,198,650,Asia,China,7.210574359,0.696497478,3,8.918495385,0.262306154,3,100.32487,PFR_H,180.0,100_200,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.190105678,6.290547008,PFR,198,650,Asia,China,7.210574359,0.696497478,3,8.720305641,0.089737269,3,100.32487,PFR_H,240.0,200_300,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.318535224,13.56881196,PFR,198,650,Asia,China,6.511084103,0.367785288,3,8.953470256,0.244822308,3,100.32487,PFR_H,180.0,100_200,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.340429312,11.00239957,PFR,198,650,Asia,China,6.511084103,0.367785288,3,9.15166,0.317351959,3,100.32487,PFR_H,240.0,200_300,2018_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.206614101,9.067452994,PFR,198,651,Asia,China,7.111479487,0.328243654,3,8.743621026,0.517574651,3,44.70693,PFR_M,180.0,100_200,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.292792148,10.07946154,PFR,198,651,Asia,China,7.111479487,0.328243654,3,9.530550256,0.214888918,3,44.70693,PFR_M,240.0,200_300,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.078932909,4.242279217,PFR,198,651,Asia,China,9.297385641,0.257801766,3,10.0609959,0.55086929,3,44.70693,PFR_M,180.0,100_200,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.096164997,3.910352579,PFR,198,651,Asia,China,9.297385641,0.257801766,3,10.23587026,0.696492837,3,44.70693,PFR_M,240.0,200_300,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.131625474,6.2824302,PFR,198,651,Asia,China,8.038308205,0.182011267,3,9.169145641,0.171631135,3,44.70693,PFR_M,180.0,100_200,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.223868265,8.403589729,PFR,198,651,Asia,China,8.038308205,0.182011267,3,10.05516974,0.157386923,3,44.70693,PFR_M,240.0,200_300,2019_06_08_34.45_113.57,N0,SV,50.0,50.0,,6.1725,Conventional,,RN
0.128937854,6.858944444,PFR,199,652,Asia,China,8.97119,1.496838308,3,10.2058,0.142547781,3,80.70976,PFR_M,180.0,100_200,2018_06_25_39.7_117.82,N0,SVR,50.0,30.0,20.0,9.0,High,HYS2,RN
0.128937854,5.144208333,PFR,199,652,Asia,China,8.97119,1.496838308,3,10.2058,0.783926196,3,80.70976,PFR_M,240.0,200_300,2018_06_25_39.7_117.82,N0,SVR,50.0,30.0,20.0,9.0,High,HYS2,RN
0.678653191,30.86411111,PFR,199,653,Asia,China,5.72016,1.211725424,3,11.2757,0.926647182,3,70.80037,PFR_M,180.0,100_200,2019_06_25_39.7_117.82,N0,SVR,50.0,30.0,20.0,9.0,High,HYS2,RN
0.772634612,27.77766667,PFR,199,653,Asia,China,5.72016,1.211725424,3,12.3868,1.069194964,3,70.80037,PFR_M,240.0,200_300,2019_06_25_39.7_117.82,N0,SVR,50.0,30.0,20.0,9.0,High,HYS2,RN
0.23817674,12.17611111,PFR,200,654,Asia,China,8.1496,0.377933486,3,10.3413,0.30103043,3,112.2701,PFR_H,180.0,100_200,2019_06_06_36.73_116.02,N0,SR,70.0,,30.0,6.75,High,HYS2,RN
0.635209343,29.77777778,Normal,202,657,Asia,China,6.04,2.372909606,3,11.4,3.273576026,3,0.0,,180.0,100_200,2017_05_02_45.83_126.65,N0,SR,22.0,,78.0,9.8,High,,RN
0.684505744,28.55555556,PFR,202,658,Asia,China,5.23,0.08660254,3,10.37,0.155884573,3,15.48865,PFR_M,180.0,100_200,2018_05_08_45.83_126.65,N0,SR,22.0,,78.0,9.8,High,HYS2,RN
0.08220286,3.789222222,PFR,203,659,Asia,China,7.96092,0.196899536,3,8.64298,0.098449768,3,59.13363,PFR_M,180.0,100_200,2019_06_03_34.45_113.57,N0,SV,50.0,50.0,,5.25,Low,,RN
0.115814575,6.157555556,PFR,203,659,Asia,China,9.02664,0.443023956,3,10.135,0.541439082,3,59.13363,PFR_M,180.0,100_200,2019_06_03_34.45_113.57,N0,SV,50.0,50.0,,6.75,High,,RN
0.129946428,7.736666667,PFR,203,659,Asia,China,10.0355,0.123148812,3,11.4281,0.049190243,3,59.13363,PFR_M,180.0,100_200,2019_06_03_34.45_113.57,N0,SV,50.0,50.0,,8.25,High,,RN
0.098496722,5.525888889,PFR,203,659,Asia,China,9.60924,0.172269773,3,10.6039,0.516843961,3,59.13363,PFR_M,180.0,100_200,2019_06_03_34.45_113.57,N0,SV,50.0,50.0,,9.75,High,,RN
0.244133404,9.692666667,PFR,203,660,Asia,China,6.30954,0.171975325,3,8.05422,0.196535805,3,40.47641,PFR_M,180.0,100_200,2020_06_03_34.45_113.57,N0,SV,50.0,50.0,,5.25,Low,,RN
0.207847653,11.89916667,PFR,203,660,Asia,China,9.27105,0.712461779,3,11.4129,0.884385142,3,40.47641,PFR_M,180.0,100_200,2020_06_03_34.45_113.57,N0,SV,50.0,50.0,,6.75,High,,RN
0.267951965,16.54816667,PFR,203,660,Asia,China,9.69353,0.638728376,3,12.6722,1.00736075,3,40.47641,PFR_M,180.0,100_200,2020_06_03_34.45_113.57,N0,SV,50.0,50.0,,8.25,High,,RN
0.272081177,16.39066667,PFR,203,660,Asia,China,9.43518,0.737056901,3,12.3855,1.081146114,3,40.47641,PFR_M,180.0,100_200,2020_06_03_34.45_113.57,N0,SV,50.0,50.0,,9.75,High,,RN
0.224813193,11.56325,PFR,205,669,Asia,China,9.17395,0.8286,4,11.4866,1.0652,4,5.30956,PFR_L,200.0,200_300,2017_05_11_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.210571043,10.9708,PFR,205,669,Asia,China,9.36144,0.47336,4,11.5556,1.3018,4,5.30956,PFR_L,200.0,200_300,2017_05_11_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.234179997,9.78775,GFR,205,670,Asia,China,7.41856,0.35524,4,9.37611,0.35502,4,21.64384,GFR_M,200.0,200_300,2018_05_02_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.309040448,14.5212,GFR,205,670,Asia,China,8.02016,0.23648,4,10.9244,0.5916,4,21.64384,GFR_M,200.0,200_300,2018_05_02_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.31187675,17.18465,PFR,205,671,Asia,China,9.39087,1.30206,4,12.8278,0.4734,4,4.88441,PFR_L,200.0,200_300,2019_05_09_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.227644876,11.56235,GFR,205,671,Asia,China,9.04583,0.5915,4,11.3583,0.2366,4,21.64384,GFR_M,200.0,200_300,2018_05_02_43.34_124.06,N0,S,100.0,,,6.5,High,HYS1,RN
0.082650271,3.666666667,PFR,206,672,Asia,China,7.66,,3,8.32,,3,156.61917,PFR_H,180.0,100_200,2009_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.304595795,13.91666667,PFR,206,674,Asia,China,7.035,,3,9.54,,3,11.27378,PFR_M,180.0,100_200,2011_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.3496854,12.27083333,PFR,206,674,Asia,China,7.035,,3,9.98,,3,11.27378,PFR_M,240.0,200_300,2011_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.586226906,22.73333333,PFR,206,675,Asia,China,5.133,,3,9.225,,3,99.90681,PFR_M,180.0,100_200,2012_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.553278083,15.80416667,PFR,206,675,Asia,China,5.133,,3,8.926,,3,99.90681,PFR_M,240.0,200_300,2012_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.273172819,10.38888889,PFR,206,676,Asia,China,5.953,,3,7.823,,3,95.18499,PFR_M,180.0,100_200,2013_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.101506298,2.65,PFR,206,676,Asia,China,5.953,,3,6.589,,3,95.18499,PFR_M,240.0,200_300,2013_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.397496938,19.36111111,PFR,206,677,Asia,China,7.14,,3,10.625,,3,90.85561,PFR_M,180.0,100_200,2014_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.234839591,7.875,PFR,206,677,Asia,China,7.14,,3,9.03,,3,90.85561,PFR_M,240.0,200_300,2014_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.725430838,26.79444444,PFR,206,678,Asia,China,4.526,,3,9.349,,3,132.94189,PFR_H,180.0,100_200,2015_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.59087513,15.19166667,PFR,206,678,Asia,China,4.526,,3,8.172,,3,132.94189,PFR_H,240.0,200_300,2015_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.451445778,16.03333333,PFR,206,679,Asia,China,5.058,,3,7.944,,3,53.13507,PFR_M,180.0,100_200,2016_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.432126418,11.39166667,PFR,206,679,Asia,China,5.058,,3,7.792,,3,53.13507,PFR_M,240.0,200_300,2016_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.350267022,15.57777778,PFR,206,680,Asia,China,6.685,,3,9.489,,3,147.39482,PFR_H,180.0,100_200,2017_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.347945857,11.59166667,PFR,206,680,Asia,China,6.685,,3,9.467,,3,147.39482,PFR_H,240.0,200_300,2017_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.32895641,13.58333333,PFR,206,681,Asia,China,6.277,,3,8.722,,3,173.06903,PFR_H,180.0,100_200,2018_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.290386712,8.8125,PFR,206,681,Asia,China,6.277,,3,8.392,,3,173.06903,PFR_H,240.0,200_300,2018_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.27955952,12.07222222,PFR,206,682,Asia,China,6.737,,3,8.91,,3,157.93518,PFR_H,180.0,100_200,2019_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.205503346,6.404166667,PFR,206,682,Asia,China,6.737,,3,8.274,,3,157.93518,PFR_H,240.0,200_300,2019_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.383101625,15.08888889,PFR,206,683,Asia,China,5.818,,3,8.534,,3,94.2354,PFR_M,180.0,100_200,2020_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.380285383,11.21666667,PFR,206,683,Asia,China,5.818,,3,8.51,,3,94.2354,PFR_M,240.0,200_300,2020_06_15_39.79_116.59,N0,SV,40.0,60.0,,5.5,Low,,RN
0.282047088,5.653,GFR,207,684,Asia,China,3.12281,0.49122,4,4.14035,0.70176,4,0.40944,GFR_L,180.0,100_200,2016_06_05_34.3_108.08,N0,SV,40.0,60.0,,5.25,Low,,RN
0.370125443,8.382055556,PFR,207,685,Asia,China,3.36842,0.2807,4,4.87719,0.35088,4,12.98219,PFR_M,180.0,100_200,2017_06_05_34.3_108.08,N0,SV,40.0,60.0,,5.25,Low,,RN
0.115831816,2.8,PFR,209,688,Asia,China,5.7,0.62,4,6.4,0.48,4,365.82743,PFR_H,250.0,200_300,2009_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
0.067822596,2.0,PFR,209,688,Asia,China,5.7,0.62,4,6.1,1.3,4,365.82743,PFR_H,200.0,200_300,2009_06_15_36.9_115,N0,SV,70.0,30.0,,7.5,High,,RN
0.146603474,4.5,PFR,209,688,Asia,China,5.7,0.62,4,6.6,0.32,4,365.82743,PFR_H,200.0,200_300,2009_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
0.191055237,6.0,PFR,209,688,Asia,China,5.7,0.62,4,6.9,0.46,4,365.82743,PFR_H,200.0,200_300,2009_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
0.100083459,3.0,PFR,209,688,Asia,China,5.7,0.62,4,6.3,0.4,4,365.82743,PFR_H,200.0,200_300,2009_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
0.146603474,4.5,PFR,209,688,Asia,China,5.7,0.62,4,6.6,1.42,4,365.82743,PFR_H,200.0,200_300,2009_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
0.141970261,4.5,PFR,209,689,Asia,China,5.9,0.46,4,6.8,0.9,4,142.61594,PFR_H,200.0,200_300,2010_06_15_36.9_115,N0,SV,70.0,30.0,,7.5,High,,RN
0.199128675,6.5,PFR,209,689,Asia,China,5.9,0.46,4,7.2,0.58,4,142.61594,PFR_H,200.0,200_300,2010_06_15_36.9_115,N0,S,100.0,,,7.5,High,HYS1,RN
